ingredient_id,date,unit_cost
ING015,2025-11-25,74970.0
ING015,2025-11-26,75110.0
ING015,2025-11-27,75260.0
ING015,2025-11-28,75530.0
ING015,2025-11-29,75970.0
ING015,2025-11-30,75900.0
ING015,2025-12-01,75690.0
ING015,2025-12-02,75800.0
ING015,2025-12-03,75430.0
ING015,2025-12-04,75210.0
ING015,2025-12-05,75450.0
ING015,2025-12-06,75370.0
ING015,2025-12-07,75010.0
ING015,2025-12-08,74580.0
ING015,2025-12-09,74600.0
ING015,2025-12-10,74910.0
ING015,2025-12-11,75210.0
ING015,2025-12-12,75210.0
ING015,2025-12-13,75730.0
ING015,2025-12-14,75650.0
ING015,2025-12-15,75560.0
ING015,2025-12-16,74820.0
ING015,2025-12-17,74700.0
ING015,2025-12-18,74930.0
ING015,2025-12-19,75340.0
ING015,2025-12-20,75090.0
ING015,2025-12-21,75200.0
ING015,2025-12-22,75460.0
ING015,2025-12-23,75430.0
ING015,2025-12-24,74770.0
ING015,2025-12-25,74840.0
ING015,2025-12-26,75040.0
ING015,2025-12-27,74770.0
ING015,2025-12-28,74700.0
ING015,2025-12-29,74390.0
ING015,2025-12-30,73710.0
ING015,2025-12-31,74050.0
ING015,2026-01-01,74090.0
ING015,2026-01-02,74560.0
ING015,2026-01-03,74800.0
ING015,2026-01-04,74710.0
ING015,2026-01-05,74690.0
ING015,2026-01-06,74860.0
ING015,2026-01-07,75120.0
ING015,2026-01-08,75200.0
ING015,2026-01-09,75480.0
ING015,2026-01-10,75370.0
ING015,2026-01-11,75070.0
ING015,2026-01-12,75050.0
ING015,2026-01-13,75100.0
ING015,2026-01-14,74760.0
ING015,2026-01-15,74410.0
ING015,2026-01-16,74550.0
ING015,2026-01-17,74460.0
ING015,2026-01-18,74440.0
ING015,2026-01-19,74370.0
ING015,2026-01-20,74810.0
ING015,2026-01-21,75160.0
ING015,2026-01-22,74820.0
ING015,2026-01-23,74680.0
ING015,2026-01-24,74930.0
ING015,2026-01-25,75090.0
ING015,2026-01-26,75080.0
ING015,2026-01-27,74770.0
ING015,2026-01-28,74590.0
ING015,2026-01-29,74470.0
ING015,2026-01-30,74580.0
ING015,2026-01-31,75060.0
ING015,2026-02-01,74880.0
ING015,2026-02-02,74610.0
ING015,2026-02-03,74600.0
ING015,2026-02-04,74900.0
ING015,2026-02-05,74520.0
ING015,2026-02-06,74940.0
ING015,2026-02-07,74900.0
ING015,2026-02-08,74710.0
ING015,2026-02-09,74300.0
ING015,2026-02-10,74530.0
ING015,2026-02-11,74510.0
ING015,2026-02-12,74590.0
ING015,2026-02-13,74370.0
ING015,2026-02-14,74330.0
ING015,2026-02-15,74240.0
ING015,2026-02-16,74250.0
ING015,2026-02-17,74120.0
ING015,2026-02-18,73750.0
ING015,2026-02-19,74570.0
ING015,2026-02-20,74230.0
ING015,2026-02-21,74330.0
ING015,2026-02-22,73890.0
ING015,2026-02-23,73410.0
ING015,2026-02-24,73530.0
ING015,2026-02-25,73660.0
ING015,2026-02-26,74080.0
ING015,2026-02-27,74250.0
ING015,2026-02-28,74260.0
ING015,2026-03-01,74050.0
ING015,2026-03-02,74520.0
ING015,2026-03-03,74810.0
ING015,2026-03-04,74490.0
ING015,2026-03-05,74540.0
ING015,2026-03-06,74620.0
ING015,2026-03-07,74560.0
ING015,2026-03-08,74810.0
ING015,2026-03-09,75060.0
ING015,2026-03-10,75020.0
ING015,2026-03-11,74960.0
ING015,2026-03-12,75390.0
ING015,2026-03-13,75640.0
ING015,2026-03-14,75640.0
ING015,2026-03-15,75190.0
ING015,2026-03-16,75290.0
ING015,2026-03-17,75480.0
ING015,2026-03-18,74730.0
ING015,2026-03-19,74830.0
ING015,2026-03-20,74750.0
ING015,2026-03-21,74720.0
ING015,2026-03-22,74510.0
ING015,2026-03-23,74510.0
ING015,2026-03-24,74940.0
ING015,2026-03-25,74840.0
ING015,2026-03-26,75130.0
ING015,2026-03-27,74930.0
ING015,2026-03-28,75160.0
ING015,2026-03-29,75180.0
ING015,2026-03-30,75290.0
ING015,2026-03-31,75300.0
ING015,2026-04-01,75480.0
ING015,2026-04-02,74790.0
ING015,2026-04-03,74440.0
ING015,2026-04-04,74600.0
ING015,2026-04-05,74090.0
ING015,2026-04-06,74020.0
ING015,2026-04-07,74080.0
ING015,2026-04-08,73930.0
ING015,2026-04-09,73820.0
ING015,2026-04-10,73980.0
ING015,2026-04-11,74340.0
ING015,2026-04-12,74140.0
ING015,2026-04-13,74050.0
ING015,2026-04-14,73930.0
ING015,2026-04-15,73360.0
ING015,2026-04-16,73510.0
ING015,2026-04-17,73870.0
ING015,2026-04-18,74230.0
ING015,2026-04-19,74060.0
ING015,2026-04-20,73800.0
ING015,2026-04-21,73900.0
ING015,2026-04-22,74210.0
ING015,2026-04-23,74330.0
ING015,2026-04-24,74470.0
ING015,2026-04-25,74840.0
ING015,2026-04-26,74680.0
ING015,2026-04-27,74670.0
ING015,2026-04-28,75170.0
ING015,2026-04-29,75140.0
ING015,2026-04-30,74820.0
ING015,2026-05-01,74690.0
ING015,2026-05-02,74480.0
ING015,2026-05-03,74640.0
ING015,2026-05-04,74450.0
ING015,2026-05-05,74590.0
ING015,2026-05-06,74450.0
ING015,2026-05-07,73940.0
ING015,2026-05-08,74110.0
ING015,2026-05-09,74240.0
ING015,2026-05-10,74450.0
ING015,2026-05-11,74340.0
ING015,2026-05-12,74200.0
ING015,2026-05-13,74390.0
ING015,2026-05-14,74870.0
ING015,2026-05-15,74920.0
ING015,2026-05-16,75080.0
ING015,2026-05-17,75030.0
ING015,2026-05-18,74650.0
ING015,2026-05-19,74980.0
ING015,2026-05-20,75270.0
ING015,2026-05-21,75490.0
ING015,2026-05-22,75460.0
ING015,2026-05-23,75640.0
ING015,2026-05-24,75900.0
ING015,2026-05-25,76340.0
ING015,2026-05-26,76590.0
ING015,2026-05-27,76570.0
ING015,2026-05-28,76180.0
ING015,2026-05-29,76210.0
ING015,2026-05-30,76270.0
ING015,2026-05-31,76440.0
ING015,2026-06-01,76790.0
ING015,2026-06-02,76720.0
ING015,2026-06-03,77250.0
ING015,2026-06-04,76710.0
ING015,2026-06-05,76790.0
ING015,2026-06-06,76530.0
ING015,2026-06-07,75980.0
ING015,2026-06-08,75930.0
ING015,2026-06-09,75540.0
ING015,2026-06-10,75520.0
ING015,2026-06-11,75550.0
ING015,2026-06-12,75880.0
ING015,2026-06-13,75480.0
ING015,2026-06-14,75750.0
ING015,2026-06-15,75790.0
ING015,2026-06-16,76090.0
ING015,2026-06-17,75970.0
ING015,2026-06-18,75610.0
ING015,2026-06-19,75300.0
ING015,2026-06-20,74990.0
ING015,2026-06-21,75180.0
ING015,2026-06-22,75620.0
ING015,2026-06-23,75490.0
ING015,2026-06-24,75700.0
ING015,2026-06-25,75300.0
ING015,2026-06-26,75390.0
ING015,2026-06-27,75610.0
ING015,2026-06-28,75250.0
ING015,2026-06-29,75230.0
ING015,2026-06-30,75480.0
ING016,2023-07-01,177100.0
ING016,2023-07-02,178560.0
ING016,2023-07-03,178990.0
ING016,2023-07-04,179750.0
ING016,2023-07-05,179360.0
ING016,2023-07-06,177690.0
ING016,2023-07-07,178340.0
ING016,2023-07-08,178350.0
ING016,2023-07-09,178470.0
ING016,2023-07-10,179630.0
ING016,2023-07-11,180420.0
ING016,2023-07-12,182310.0
ING016,2023-07-13,182360.0
ING016,2023-07-14,181570.0
ING016,2023-07-15,181320.0
ING016,2023-07-16,181680.0
ING016,2023-07-17,182610.0
ING016,2023-07-18,181050.0
ING016,2023-07-19,181020.0
ING016,2023-07-20,182580.0
ING016,2023-07-21,182240.0
ING016,2023-07-22,183070.0
ING016,2023-07-23,183420.0
ING016,2023-07-24,184220.0
ING016,2023-07-25,183230.0
ING016,2023-07-26,182300.0
ING016,2023-07-27,182230.0
ING016,2023-07-28,180630.0
ING016,2023-07-29,180360.0
ING016,2023-07-30,180620.0
ING016,2023-07-31,182380.0
ING016,2023-08-01,182690.0
ING016,2023-08-02,183210.0
ING016,2023-08-03,184230.0
ING016,2023-08-04,183100.0
ING016,2023-08-05,182820.0
ING016,2023-08-06,185110.0
ING016,2023-08-07,184810.0
ING016,2023-08-08,185720.0
ING016,2023-08-09,186420.0
ING016,2023-08-10,184680.0
ING016,2023-08-11,184790.0
ING016,2023-08-12,184740.0
ING016,2023-08-13,184870.0
ING016,2023-08-14,183920.0
ING016,2023-08-15,182670.0
ING016,2023-08-16,182110.0
ING016,2023-08-17,181950.0
ING016,2023-08-18,183070.0
ING016,2023-08-19,184770.0
ING016,2023-08-20,185960.0
ING016,2023-08-21,186570.0
ING016,2023-08-22,185290.0
ING016,2023-08-23,184680.0
ING016,2023-08-24,184700.0
ING016,2023-08-25,183900.0
ING016,2023-08-26,184330.0
ING016,2023-08-27,184880.0
ING016,2023-08-28,185230.0
ING016,2023-08-29,186040.0
ING016,2023-08-30,184900.0
ING016,2023-08-31,185640.0
ING016,2023-09-01,184730.0
ING016,2023-09-02,183620.0
ING016,2023-09-03,184030.0
ING016,2023-09-04,185100.0
ING016,2023-09-05,185390.0
ING016,2023-09-06,185210.0
ING016,2023-09-07,185320.0
ING016,2023-09-08,185260.0
ING016,2023-09-09,183950.0
ING016,2023-09-10,182590.0
ING016,2023-09-11,182460.0
ING016,2023-09-12,182480.0
ING016,2023-09-13,182440.0
ING016,2023-09-14,183070.0
ING016,2023-09-15,182770.0
ING016,2023-09-16,183270.0
ING016,2023-09-17,183040.0
ING016,2023-09-18,184770.0
ING016,2023-09-19,184690.0
ING016,2023-09-20,186850.0
ING016,2023-09-21,186940.0
ING016,2023-09-22,186460.0
ING016,2023-09-23,185330.0
ING016,2023-09-24,183720.0
ING016,2023-09-25,182640.0
ING016,2023-09-26,181720.0
ING016,2023-09-27,182110.0
ING016,2023-09-28,181570.0
ING016,2023-09-29,181770.0
ING016,2023-09-30,183040.0
ING016,2023-10-01,182890.0
ING016,2023-10-02,184900.0
ING016,2023-10-03,183580.0
ING016,2023-10-04,183350.0
ING016,2023-10-05,182740.0
ING016,2023-10-06,183630.0
ING016,2023-10-07,181320.0
ING016,2023-10-08,179930.0
ING016,2023-10-09,179920.0
ING016,2023-10-10,181560.0
ING016,2023-10-11,181810.0
ING016,2023-10-12,180480.0
ING016,2023-10-13,179370.0
ING016,2023-10-14,181170.0
ING016,2023-10-15,180600.0
ING016,2023-10-16,179740.0
ING016,2023-10-17,181320.0
ING016,2023-10-18,182360.0
ING016,2023-10-19,183620.0
ING016,2023-10-20,182600.0
ING016,2023-10-21,181070.0
ING016,2023-10-22,181260.0
ING016,2023-10-23,181640.0
ING016,2023-10-24,182040.0
ING016,2023-10-25,183510.0
ING016,2023-10-26,181740.0
ING016,2023-10-27,182620.0
ING016,2023-10-28,181520.0
ING016,2023-10-29,182410.0
ING016,2023-10-30,181940.0
ING016,2023-10-31,181150.0
ING016,2023-11-01,180610.0
ING016,2023-11-02,179270.0
ING016,2023-11-03,179470.0
ING016,2023-11-04,178860.0
ING016,2023-11-05,179820.0
ING016,2023-11-06,180590.0
ING016,2023-11-07,182360.0
ING016,2023-11-08,182730.0
ING016,2023-11-09,183240.0
ING016,2023-11-10,184590.0
ING016,2023-11-11,183870.0
ING016,2023-11-12,182340.0
ING016,2023-11-13,182550.0
ING016,2023-11-14,181150.0
ING016,2023-11-15,183660.0
ING016,2023-11-16,185050.0
ING016,2023-11-17,187080.0
ING016,2023-11-18,186920.0
ING016,2023-11-19,187260.0
ING016,2023-11-20,186580.0
ING016,2023-11-21,187270.0
ING016,2023-11-22,185850.0
ING016,2023-11-23,183180.0
ING016,2023-11-24,182380.0
ING016,2023-11-25,180970.0
ING016,2023-11-26,182530.0
ING016,2023-11-27,184350.0
ING016,2023-11-28,182890.0
ING016,2023-11-29,184170.0
ING016,2023-11-30,185050.0
ING016,2023-12-01,183400.0
ING016,2023-12-02,182990.0
ING016,2023-12-03,182420.0
ING016,2023-12-04,183200.0
ING016,2023-12-05,181970.0
ING016,2023-12-06,181930.0
ING016,2023-12-07,181310.0
ING016,2023-12-08,181880.0
ING016,2023-12-09,181730.0
ING016,2023-12-10,181270.0
ING016,2023-12-11,181160.0
ING016,2023-12-12,183270.0
ING016,2023-12-13,182860.0
ING016,2023-12-14,181850.0
ING016,2023-12-15,182500.0
ING016,2023-12-16,182400.0
ING016,2023-12-17,181050.0
ING016,2023-12-18,183370.0
ING016,2023-12-19,183020.0
ING016,2023-12-20,182670.0
ING016,2023-12-21,182860.0
ING016,2023-12-22,184600.0
ING016,2023-12-23,182880.0
ING016,2023-12-24,183180.0
ING016,2023-12-25,185270.0
ING016,2023-12-26,185310.0
ING016,2023-12-27,183990.0
ING016,2023-12-28,183360.0
ING016,2023-12-29,183580.0
ING016,2023-12-30,184890.0
ING016,2023-12-31,184490.0
ING016,2024-01-01,185270.0
ING016,2024-01-02,183770.0
ING016,2024-01-03,182330.0
ING016,2024-01-04,181920.0
ING016,2024-01-05,183440.0
ING016,2024-01-06,183520.0
ING016,2024-01-07,183820.0
ING016,2024-01-08,184090.0
ING016,2024-01-09,185170.0
ING016,2024-01-10,184500.0
ING016,2024-01-11,185150.0
ING016,2024-01-12,184260.0
ING016,2024-01-13,186200.0
ING016,2024-01-14,185300.0
ING016,2024-01-15,184350.0
ING016,2024-01-16,184880.0
ING016,2024-01-17,184910.0
ING016,2024-01-18,185180.0
ING016,2024-01-19,185350.0
ING016,2024-01-20,184200.0
ING016,2024-01-21,185790.0
ING016,2024-01-22,186590.0
ING016,2024-01-23,187810.0
ING016,2024-01-24,187100.0
ING016,2024-01-25,187360.0
ING016,2024-01-26,187390.0
ING016,2024-01-27,188350.0
ING016,2024-01-28,189290.0
ING016,2024-01-29,189220.0
ING016,2024-01-30,187470.0
ING016,2024-01-31,189070.0
ING016,2024-02-01,189380.0
ING016,2024-02-02,188520.0
ING016,2024-02-03,188710.0
ING016,2024-02-04,186990.0
ING016,2024-02-05,187900.0
ING016,2024-02-06,186270.0
ING016,2024-02-07,185960.0
ING016,2024-02-08,186120.0
ING016,2024-02-09,187060.0
ING016,2024-02-10,187030.0
ING016,2024-02-11,187530.0
ING016,2024-02-12,187350.0
ING016,2024-02-13,187180.0
ING016,2024-02-14,187130.0
ING016,2024-02-15,186810.0
ING016,2024-02-16,185030.0
ING016,2024-02-17,184240.0
ING016,2024-02-18,184500.0
ING016,2024-02-19,184260.0
ING016,2024-02-20,184120.0
ING016,2024-02-21,183830.0
ING016,2024-02-22,183010.0
ING016,2024-02-23,182610.0
ING016,2024-02-24,182410.0
ING016,2024-02-25,182530.0
ING016,2024-02-26,183030.0
ING016,2024-02-27,182940.0
ING016,2024-02-28,182010.0
ING016,2024-02-29,180770.0
ING016,2024-03-01,183540.0
ING016,2024-03-02,182490.0
ING016,2024-03-03,182090.0
ING016,2024-03-04,182740.0
ING016,2024-03-05,183210.0
ING016,2024-03-06,183810.0
ING016,2024-03-07,183420.0
ING016,2024-03-08,183740.0
ING016,2024-03-09,183860.0
ING016,2024-03-10,183610.0
ING016,2024-03-11,183920.0
ING016,2024-03-12,185020.0
ING016,2024-03-13,185000.0
ING016,2024-03-14,184990.0
ING016,2024-03-15,186050.0
ING016,2024-03-16,186960.0
ING016,2024-03-17,188430.0
ING016,2024-03-18,186530.0
ING016,2024-03-19,187360.0
ING016,2024-03-20,187840.0
ING016,2024-03-21,186840.0
ING016,2024-03-22,187000.0
ING016,2024-03-23,187960.0
ING016,2024-03-24,187000.0
ING016,2024-03-25,187350.0
ING016,2024-03-26,188110.0
ING016,2024-03-27,186910.0
ING016,2024-03-28,186700.0
ING016,2024-03-29,186930.0
ING016,2024-03-30,186060.0
ING016,2024-03-31,185160.0
ING016,2024-04-01,185040.0
ING016,2024-04-02,185850.0
ING016,2024-04-03,186470.0
ING016,2024-04-04,185570.0
ING016,2024-04-05,186210.0
ING016,2024-04-06,185350.0
ING016,2024-04-07,183760.0
ING016,2024-04-08,183490.0
ING016,2024-04-09,184710.0
ING016,2024-04-10,185400.0
ING016,2024-04-11,185410.0
ING016,2024-04-12,185010.0
ING016,2024-04-13,184660.0
ING016,2024-04-14,184820.0
ING016,2024-04-15,183800.0
ING016,2024-04-16,183550.0
ING016,2024-04-17,183450.0
ING016,2024-04-18,182230.0
ING016,2024-04-19,181570.0
ING016,2024-04-20,182190.0
ING016,2024-04-21,182380.0
ING016,2024-04-22,182250.0
ING016,2024-04-23,181530.0
ING016,2024-04-24,183310.0
ING016,2024-04-25,182610.0
ING016,2024-04-26,183020.0
ING016,2024-04-27,182680.0
ING016,2024-04-28,182880.0
ING016,2024-04-29,183490.0
ING016,2024-04-30,182260.0
ING016,2024-05-01,182440.0
ING016,2024-05-02,183800.0
ING016,2024-05-03,185660.0
ING016,2024-05-04,185550.0
ING016,2024-05-05,185620.0
ING016,2024-05-06,187830.0
ING016,2024-05-07,188870.0
ING016,2024-05-08,188120.0
ING016,2024-05-09,187410.0
ING016,2024-05-10,188300.0
ING016,2024-05-11,187190.0
ING016,2024-05-12,188220.0
ING016,2024-05-13,188460.0
ING016,2024-05-14,188860.0
ING016,2024-05-15,188480.0
ING016,2024-05-16,187740.0
ING016,2024-05-17,189120.0
ING016,2024-05-18,188740.0
ING016,2024-05-19,188210.0
ING016,2024-05-20,188040.0
ING016,2024-05-21,188150.0
ING016,2024-05-22,187050.0
ING016,2024-05-23,186460.0
ING016,2024-05-24,185850.0
ING016,2024-05-25,186710.0
ING016,2024-05-26,185830.0
ING016,2024-05-27,184120.0
ING016,2024-05-28,182300.0
ING016,2024-05-29,181060.0
ING016,2024-05-30,182680.0
ING016,2024-05-31,182890.0
ING016,2024-06-01,183580.0
ING016,2024-06-02,184260.0
ING016,2024-06-03,184440.0
ING016,2024-06-04,184480.0
ING016,2024-06-05,185620.0
ING016,2024-06-06,185820.0
ING016,2024-06-07,187250.0
ING016,2024-06-08,187840.0
ING016,2024-06-09,187180.0
ING016,2024-06-10,186670.0
ING016,2024-06-11,185950.0
ING016,2024-06-12,187200.0
ING016,2024-06-13,186790.0
ING016,2024-06-14,186000.0
ING016,2024-06-15,186360.0
ING016,2024-06-16,186290.0
ING016,2024-06-17,186620.0
ING016,2024-06-18,188510.0
ING016,2024-06-19,189330.0
ING016,2024-06-20,189240.0
ING016,2024-06-21,187740.0
ING016,2024-06-22,187210.0
ING016,2024-06-23,187910.0
ING016,2024-06-24,186710.0
ING016,2024-06-25,188840.0
ING016,2024-06-26,188770.0
ING016,2024-06-27,188740.0
ING016,2024-06-28,188000.0
ING016,2024-06-29,188450.0
ING016,2024-06-30,187240.0
ING016,2024-07-01,189380.0
ING016,2024-07-02,190580.0
ING016,2024-07-03,191390.0
ING016,2024-07-04,189810.0
ING016,2024-07-05,189890.0
ING016,2024-07-06,190950.0
ING016,2024-07-07,191360.0
ING016,2024-07-08,190170.0
ING016,2024-07-09,189390.0
ING016,2024-07-10,188840.0
ING016,2024-07-11,188170.0
ING016,2024-07-12,189650.0
ING016,2024-07-13,187640.0
ING016,2024-07-14,188280.0
ING016,2024-07-15,186960.0
ING016,2024-07-16,186030.0
ING016,2024-07-17,184120.0
ING016,2024-07-18,183750.0
ING016,2024-07-19,185440.0
ING016,2024-07-20,185810.0
ING016,2024-07-21,184710.0
ING016,2024-07-22,185860.0
ING016,2024-07-23,187170.0
ING016,2024-07-24,187300.0
ING016,2024-07-25,189330.0
ING016,2024-07-26,190070.0
ING016,2024-07-27,190620.0
ING016,2024-07-28,189690.0
ING016,2024-07-29,190210.0
ING016,2024-07-30,190300.0
ING016,2024-07-31,190690.0
ING016,2024-08-01,189870.0
ING016,2024-08-02,189900.0
ING016,2024-08-03,188990.0
ING016,2024-08-04,186810.0
ING016,2024-08-05,187850.0
ING016,2024-08-06,186370.0
ING016,2024-08-07,186550.0
ING016,2024-08-08,186950.0
ING016,2024-08-09,187330.0
ING016,2024-08-10,187080.0
ING016,2024-08-11,187400.0
ING016,2024-08-12,187900.0
ING016,2024-08-13,188630.0
ING016,2024-08-14,190320.0
ING016,2024-08-15,190440.0
ING016,2024-08-16,190390.0
ING016,2024-08-17,189380.0
ING016,2024-08-18,189750.0
ING016,2024-08-19,190330.0
ING016,2024-08-20,190040.0
ING016,2024-08-21,190490.0
ING016,2024-08-22,190080.0
ING016,2024-08-23,190660.0
ING016,2024-08-24,191440.0
ING016,2024-08-25,192180.0
ING016,2024-08-26,192100.0
ING016,2024-08-27,190880.0
ING016,2024-08-28,190150.0
ING016,2024-08-29,190650.0
ING016,2024-08-30,192960.0
ING016,2024-08-31,192400.0
ING016,2024-09-01,192650.0
ING016,2024-09-02,191890.0
ING016,2024-09-03,190760.0
ING016,2024-09-04,189980.0
ING016,2024-09-05,187840.0
ING016,2024-09-06,189220.0
ING016,2024-09-07,186980.0
ING016,2024-09-08,186790.0
ING016,2024-09-09,185720.0
ING016,2024-09-10,184990.0
ING016,2024-09-11,186530.0
ING016,2024-09-12,186840.0
ING016,2024-09-13,185980.0
ING016,2024-09-14,185530.0
ING016,2024-09-15,184930.0
ING016,2024-09-16,185080.0
ING016,2024-09-17,185430.0
ING016,2024-09-18,187480.0
ING016,2024-09-19,185640.0
ING016,2024-09-20,185770.0
ING016,2024-09-21,185610.0
ING016,2024-09-22,186710.0
ING016,2024-09-23,187170.0
ING016,2024-09-24,187840.0
ING016,2024-09-25,188240.0
ING016,2024-09-26,187350.0
ING016,2024-09-27,188630.0
ING016,2024-09-28,189440.0
ING016,2024-09-29,190320.0
ING016,2024-09-30,191510.0
ING016,2024-10-01,191800.0
ING016,2024-10-02,193120.0
ING016,2024-10-03,193300.0
ING016,2024-10-04,192870.0
ING016,2024-10-05,192670.0
ING016,2024-10-06,192470.0
ING016,2024-10-07,191790.0
ING016,2024-10-08,193280.0
ING016,2024-10-09,193370.0
ING016,2024-10-10,193250.0
ING016,2024-10-11,193440.0
ING016,2024-10-12,196180.0
ING016,2024-10-13,194710.0
ING016,2024-10-14,193600.0
ING016,2024-10-15,192020.0
ING016,2024-10-16,191660.0
ING016,2024-10-17,191790.0
ING016,2024-10-18,191200.0
ING016,2024-10-19,190580.0
ING016,2024-10-20,190660.0
ING016,2024-10-21,190100.0
ING016,2024-10-22,190380.0
ING016,2024-10-23,191430.0
ING016,2024-10-24,192010.0
ING016,2024-10-25,192750.0
ING016,2024-10-26,193670.0
ING016,2024-10-27,193740.0
ING016,2024-10-28,193380.0
ING016,2024-10-29,192420.0
ING016,2024-10-30,191890.0
ING016,2024-10-31,191260.0
ING016,2024-11-01,191910.0
ING016,2024-11-02,192140.0
ING016,2024-11-03,192700.0
ING016,2024-11-04,191410.0
ING016,2024-11-05,192740.0
ING016,2024-11-06,192170.0
ING016,2024-11-07,190960.0
ING016,2024-11-08,190460.0
ING016,2024-11-09,192890.0
ING016,2024-11-10,192350.0
ING016,2024-11-11,191910.0
ING016,2024-11-12,191610.0
ING016,2024-11-13,191380.0
ING016,2024-11-14,190530.0
ING016,2024-11-15,190640.0
ING016,2024-11-16,191670.0
ING016,2024-11-17,191900.0
ING016,2024-11-18,190700.0
ING016,2024-11-19,190330.0
ING016,2024-11-20,189770.0
ING016,2024-11-21,189830.0
ING016,2024-11-22,191160.0
ING016,2024-11-23,190960.0
ING016,2024-11-24,190830.0
ING016,2024-11-25,192550.0
ING016,2024-11-26,193300.0
ING016,2024-11-27,193710.0
ING016,2024-11-28,195470.0
ING016,2024-11-29,195690.0
ING016,2024-11-30,193450.0
ING016,2024-12-01,194120.0
ING016,2024-12-02,192350.0
ING016,2024-12-03,192690.0
ING016,2024-12-04,190880.0
ING016,2024-12-05,190390.0
ING016,2024-12-06,190020.0
ING016,2024-12-07,189280.0
ING016,2024-12-08,188990.0
ING016,2024-12-09,190080.0
ING016,2024-12-10,189390.0
ING016,2024-12-11,189980.0
ING016,2024-12-12,189050.0
ING016,2024-12-13,188930.0
ING016,2024-12-14,189330.0
ING016,2024-12-15,188400.0
ING016,2024-12-16,187210.0
ING016,2024-12-17,187870.0
ING016,2024-12-18,189110.0
ING016,2024-12-19,189110.0
ING016,2024-12-20,188730.0
ING016,2024-12-21,188980.0
ING016,2024-12-22,189120.0
ING016,2024-12-23,189440.0
ING016,2024-12-24,187000.0
ING016,2024-12-25,186120.0
ING016,2024-12-26,185520.0
ING016,2024-12-27,185930.0
ING016,2024-12-28,186350.0
ING016,2024-12-29,187210.0
ING016,2024-12-30,187640.0
ING016,2024-12-31,186510.0
ING016,2025-01-01,188160.0
ING016,2025-01-02,189560.0
ING016,2025-01-03,188380.0
ING016,2025-01-04,188830.0
ING016,2025-01-05,188350.0
ING016,2025-01-06,188620.0
ING016,2025-01-07,189780.0
ING016,2025-01-08,191950.0
ING016,2025-01-09,192640.0
ING016,2025-01-10,192850.0
ING016,2025-01-11,192430.0
ING016,2025-01-12,192540.0
ING016,2025-01-13,193810.0
ING016,2025-01-14,193630.0
ING016,2025-01-15,192630.0
ING016,2025-01-16,190950.0
ING016,2025-01-17,191470.0
ING016,2025-01-18,191700.0
ING016,2025-01-19,191040.0
ING016,2025-01-20,192060.0
ING016,2025-01-21,191600.0
ING016,2025-01-22,191450.0
ING016,2025-01-23,191430.0
ING016,2025-01-24,191080.0
ING016,2025-01-25,191320.0
ING016,2025-01-26,192460.0
ING016,2025-01-27,191280.0
ING016,2025-01-28,191770.0
ING016,2025-01-29,191920.0
ING016,2025-01-30,192040.0
ING016,2025-01-31,192880.0
ING016,2025-02-01,192860.0
ING016,2025-02-02,193260.0
ING016,2025-02-03,193880.0
ING016,2025-02-04,193270.0
ING016,2025-02-05,193480.0
ING016,2025-02-06,193130.0
ING016,2025-02-07,192920.0
ING016,2025-02-08,192540.0
ING016,2025-02-09,192960.0
ING016,2025-02-10,192970.0
ING016,2025-02-11,193300.0
ING016,2025-02-12,193200.0
ING016,2025-02-13,191540.0
ING016,2025-02-14,191580.0
ING016,2025-02-15,191650.0
ING016,2025-02-16,191890.0
ING016,2025-02-17,191300.0
ING016,2025-02-18,190140.0
ING016,2025-02-19,190840.0
ING016,2025-02-20,190620.0
ING016,2025-02-21,190850.0
ING016,2025-02-22,190630.0
ING016,2025-02-23,190680.0
ING016,2025-02-24,190300.0
ING016,2025-02-25,189420.0
ING016,2025-02-26,190020.0
ING016,2025-02-27,189520.0
ING016,2025-02-28,189800.0
ING016,2025-03-01,190320.0
ING016,2025-03-02,189830.0
ING016,2025-03-03,188750.0
ING016,2025-03-04,191310.0
ING016,2025-03-05,190830.0
ING016,2025-03-06,191510.0
ING016,2025-03-07,193460.0
ING016,2025-03-08,194180.0
ING016,2025-03-09,193780.0
ING016,2025-03-10,193640.0
ING016,2025-03-11,192740.0
ING016,2025-03-12,193590.0
ING016,2025-03-13,194080.0
ING016,2025-03-14,193480.0
ING016,2025-03-15,192390.0
ING016,2025-03-16,191080.0
ING016,2025-03-17,192120.0
ING016,2025-03-18,192250.0
ING016,2025-03-19,192470.0
ING016,2025-03-20,191650.0
ING016,2025-03-21,190240.0
ING016,2025-03-22,191300.0
ING016,2025-03-23,191400.0
ING016,2025-03-24,192350.0
ING016,2025-03-25,191970.0
ING016,2025-03-26,191770.0
ING016,2025-03-27,192510.0
ING016,2025-03-28,193240.0
ING016,2025-03-29,193990.0
ING016,2025-03-30,193630.0
ING016,2025-03-31,194190.0
ING016,2025-04-01,195210.0
ING016,2025-04-02,194980.0
ING016,2025-04-03,194350.0
ING016,2025-04-04,195600.0
ING016,2025-04-05,194810.0
ING016,2025-04-06,195320.0
ING016,2025-04-07,195140.0
ING016,2025-04-08,193200.0
ING016,2025-04-09,194290.0
ING016,2025-04-10,191490.0
ING016,2025-04-11,189590.0
ING016,2025-04-12,190270.0
ING016,2025-04-13,190930.0
ING016,2025-04-14,190390.0
ING016,2025-04-15,190660.0
ING016,2025-04-16,188270.0
