property_id,room_type,date,rooms_sold,adr,total_rooms_available,occupancy_rate,revpar
P04,Deluxe,2026-02-05,17,950647.0,28,0.6071,577138.0
P04,Deluxe,2026-02-06,18,939444.0,28,0.6429,603969.0
P04,Deluxe,2026-02-07,16,943500.0,28,0.5714,539116.0
P04,Deluxe,2026-02-08,18,934444.0,28,0.6429,600754.0
P04,Deluxe,2026-02-09,16,935562.0,28,0.5714,534580.0
P04,Deluxe,2026-02-10,17,947647.0,28,0.6071,575316.0
P04,Deluxe,2026-02-11,17,948235.0,28,0.6071,575673.0
P04,Deluxe,2026-02-12,15,940667.0,28,0.5357,503915.0
P04,Deluxe,2026-02-13,19,926737.0,28,0.6786,628884.0
P04,Deluxe,2026-02-14,21,932857.0,28,0.75,699643.0
P04,Deluxe,2026-02-15,16,936000.0,28,0.5714,534830.0
P04,Deluxe,2026-02-16,14,945357.0,28,0.5,472678.0
P04,Deluxe,2026-02-17,16,938750.0,28,0.5714,536402.0
P04,Deluxe,2026-02-18,14,938429.0,28,0.5,469214.0
P04,Deluxe,2026-02-19,16,939938.0,28,0.5714,537081.0
P04,Deluxe,2026-02-20,18,946111.0,28,0.6429,608255.0
P04,Deluxe,2026-02-21,20,940700.0,28,0.7143,671942.0
P04,Deluxe,2026-02-22,19,937421.0,28,0.6786,636134.0
P04,Deluxe,2026-02-23,17,939706.0,28,0.6071,570496.0
P04,Deluxe,2026-02-24,19,944684.0,28,0.6786,641063.0
P04,Deluxe,2026-02-25,18,941944.0,28,0.6429,605576.0
P04,Deluxe,2026-02-26,16,941188.0,28,0.5714,537795.0
P04,Deluxe,2026-02-27,20,943650.0,28,0.7143,674049.0
P04,Deluxe,2026-02-28,19,938421.0,28,0.6786,636812.0
P04,Deluxe,2026-03-01,19,947421.0,28,0.6786,642920.0
P04,Deluxe,2026-03-02,18,949611.0,28,0.6429,610505.0
P04,Deluxe,2026-03-03,17,947412.0,28,0.6071,575174.0
P04,Deluxe,2026-03-04,18,947389.0,28,0.6429,609076.0
P04,Deluxe,2026-03-05,16,949062.0,28,0.5714,542294.0
P04,Deluxe,2026-03-06,17,954824.0,28,0.6071,579674.0
P04,Deluxe,2026-03-07,20,947550.0,28,0.7143,676835.0
P04,Deluxe,2026-03-08,19,947737.0,28,0.6786,643134.0
P04,Deluxe,2026-03-09,18,933056.0,28,0.6429,599862.0
P04,Deluxe,2026-03-10,18,937944.0,28,0.6429,603004.0
P04,Deluxe,2026-03-11,17,937471.0,28,0.6071,569139.0
P04,Deluxe,2026-03-12,17,950882.0,28,0.6071,577280.0
P04,Deluxe,2026-03-13,19,940789.0,28,0.6786,638419.0
P04,Deluxe,2026-03-14,20,943250.0,28,0.7143,673763.0
P04,Deluxe,2026-03-15,16,939812.0,28,0.5714,537009.0
P04,Deluxe,2026-03-16,16,938500.0,28,0.5714,536259.0
P04,Deluxe,2026-03-17,17,945647.0,28,0.6071,574102.0
P04,Deluxe,2026-03-18,17,942353.0,28,0.6071,572103.0
P04,Deluxe,2026-03-19,18,938056.0,28,0.6429,603076.0
P04,Deluxe,2026-03-20,17,942294.0,28,0.6071,572067.0
P04,Deluxe,2026-03-21,19,947053.0,28,0.6786,642670.0
P04,Deluxe,2026-03-22,19,942789.0,28,0.6786,639777.0
P04,Deluxe,2026-03-23,16,952938.0,28,0.5714,544509.0
P04,Deluxe,2026-03-24,18,957889.0,28,0.6429,615827.0
P04,Deluxe,2026-03-25,17,945176.0,28,0.6071,573816.0
P04,Deluxe,2026-03-26,17,944412.0,28,0.6071,573353.0
P04,Deluxe,2026-03-27,20,950450.0,28,0.7143,678906.0
P04,Deluxe,2026-03-28,21,949143.0,28,0.75,711857.0
P04,Deluxe,2026-03-29,18,950056.0,28,0.6429,610791.0
P04,Deluxe,2026-03-30,18,948167.0,28,0.6429,609577.0
P04,Deluxe,2026-03-31,15,945467.0,28,0.5357,506487.0
P04,Deluxe,2026-04-01,18,978333.0,28,0.6429,628970.0
P04,Deluxe,2026-04-02,19,999000.0,28,0.6786,677921.0
P04,Deluxe,2026-04-03,20,987250.0,28,0.7143,705193.0
P04,Deluxe,2026-04-04,20,992250.0,28,0.7143,708764.0
P04,Deluxe,2026-04-05,15,990733.0,28,0.5357,530736.0
P04,Deluxe,2026-04-06,17,988765.0,28,0.6071,600279.0
P04,Deluxe,2026-04-07,20,991850.0,28,0.7143,708478.0
P04,Deluxe,2026-04-08,20,1002550.0,28,0.7143,716121.0
P04,Deluxe,2026-04-09,18,1012611.0,28,0.6429,651008.0
P04,Deluxe,2026-04-10,19,1012158.0,28,0.6786,686850.0
P04,Deluxe,2026-04-11,21,1007952.0,28,0.75,755964.0
P04,Deluxe,2026-04-12,16,1006938.0,28,0.5714,575364.0
P04,Deluxe,2026-04-13,16,1008375.0,28,0.5714,576185.0
P04,Deluxe,2026-04-14,18,1003722.0,28,0.6429,645293.0
P04,Deluxe,2026-04-15,19,995579.0,28,0.6786,675600.0
P04,Deluxe,2026-04-16,19,999789.0,28,0.6786,678457.0
P04,Deluxe,2026-04-17,20,1014300.0,28,0.7143,724514.0
P04,Deluxe,2026-04-18,21,1002143.0,28,0.75,751607.0
P04,Deluxe,2026-04-19,16,999125.0,28,0.5714,570900.0
P04,Deluxe,2026-04-20,19,988632.0,28,0.6786,670886.0
P04,Deluxe,2026-04-21,21,987905.0,28,0.75,740929.0
P04,Deluxe,2026-04-22,20,999550.0,28,0.7143,713979.0
P04,Deluxe,2026-04-23,21,1008905.0,28,0.75,756679.0
P04,Deluxe,2026-04-24,21,998810.0,28,0.75,749108.0
P04,Deluxe,2026-04-25,21,989810.0,28,0.75,742358.0
P04,Deluxe,2026-04-26,18,989056.0,28,0.6429,635864.0
P04,Deluxe,2026-04-27,18,994889.0,28,0.6429,639614.0
P04,Deluxe,2026-04-28,17,991706.0,28,0.6071,602065.0
P04,Deluxe,2026-04-29,18,996000.0,28,0.6429,640328.0
P04,Deluxe,2026-04-30,20,994850.0,28,0.7143,710621.0
P04,Deluxe,2026-05-01,23,1001174.0,28,0.8214,822364.0
P04,Deluxe,2026-05-02,23,999174.0,28,0.8214,820722.0
P04,Deluxe,2026-05-03,21,1003286.0,28,0.75,752464.0
P04,Deluxe,2026-05-04,17,1000176.0,28,0.6071,607207.0
P04,Deluxe,2026-05-05,21,1009429.0,28,0.75,757072.0
P04,Deluxe,2026-05-06,20,1002950.0,28,0.7143,716407.0
P04,Deluxe,2026-05-07,18,1008111.0,28,0.6429,648115.0
P04,Deluxe,2026-05-08,22,1007227.0,28,0.7857,791378.0
P04,Deluxe,2026-05-09,21,999762.0,28,0.75,749822.0
P04,Deluxe,2026-05-10,20,1004900.0,28,0.7143,717800.0
P04,Deluxe,2026-05-11,21,1012762.0,28,0.75,759572.0
P04,Deluxe,2026-05-12,21,1016190.0,28,0.75,762142.0
P04,Deluxe,2026-05-13,18,1010222.0,28,0.6429,649472.0
P04,Deluxe,2026-05-14,18,1003389.0,28,0.6429,645079.0
P04,Deluxe,2026-05-15,22,1003591.0,28,0.7857,788521.0
P04,Deluxe,2026-05-16,20,1004750.0,28,0.7143,717693.0
P04,Deluxe,2026-05-17,20,1003050.0,28,0.7143,716479.0
P04,Deluxe,2026-05-18,23,1013522.0,28,0.8214,832507.0
P04,Deluxe,2026-05-19,21,1016333.0,28,0.75,762250.0
P04,Deluxe,2026-05-20,23,1023217.0,28,0.8214,840470.0
P04,Deluxe,2026-05-21,21,1012571.0,28,0.75,759428.0
P04,Deluxe,2026-05-22,22,1000636.0,28,0.7857,786200.0
P04,Deluxe,2026-05-23,22,1000773.0,28,0.7857,786307.0
P04,Deluxe,2026-05-24,20,1002400.0,28,0.7143,716014.0
P04,Deluxe,2026-05-25,16,1002688.0,28,0.5714,572936.0
P04,Deluxe,2026-05-26,16,1002562.0,28,0.5714,572864.0
P04,Deluxe,2026-05-27,17,1007941.0,28,0.6071,611921.0
P04,Deluxe,2026-05-28,15,1007200.0,28,0.5357,539557.0
P04,Deluxe,2026-05-29,20,1005200.0,28,0.7143,718014.0
P04,Deluxe,2026-05-30,21,991000.0,28,0.75,743250.0
P04,Deluxe,2026-05-31,19,983368.0,28,0.6786,667314.0
P04,Deluxe,2026-06-01,22,1049545.0,28,0.7857,824628.0
P04,Deluxe,2026-06-02,22,1062500.0,28,0.7857,834806.0
P04,Deluxe,2026-06-03,20,1068000.0,28,0.7143,762872.0
P04,Deluxe,2026-06-04,20,1077750.0,28,0.7143,769837.0
P04,Deluxe,2026-06-05,25,1083560.0,28,0.8929,967511.0
P04,Deluxe,2026-06-06,22,1082273.0,28,0.7857,850342.0
P04,Deluxe,2026-06-07,23,1081522.0,28,0.8214,888362.0
P04,Deluxe,2026-06-08,21,1074000.0,28,0.75,805500.0
P04,Deluxe,2026-06-09,22,1066182.0,28,0.7857,837699.0
P04,Deluxe,2026-06-10,22,1067955.0,28,0.7857,839092.0
P04,Deluxe,2026-06-11,19,1083526.0,28,0.6786,735281.0
P04,Deluxe,2026-06-12,24,1081125.0,28,0.8571,926632.0
P04,Deluxe,2026-06-13,24,1078125.0,28,0.8571,924061.0
P04,Deluxe,2026-06-14,22,1069773.0,28,0.7857,840521.0
P04,Deluxe,2026-06-15,22,1076682.0,28,0.7857,845949.0
P04,Deluxe,2026-06-16,23,1073435.0,28,0.8214,881720.0
P04,Deluxe,2026-06-17,22,1069045.0,28,0.7857,839949.0
P04,Deluxe,2026-06-18,24,1073167.0,28,0.8571,919811.0
P04,Deluxe,2026-06-19,24,1073208.0,28,0.8571,919847.0
P04,Deluxe,2026-06-20,26,1071269.0,28,0.9286,994780.0
P04,Deluxe,2026-06-21,25,1072920.0,28,0.8929,958010.0
P04,Deluxe,2026-06-22,20,1059700.0,28,0.7143,756944.0
P04,Deluxe,2026-06-23,18,1070944.0,28,0.6429,688510.0
P04,Deluxe,2026-06-24,22,1071136.0,28,0.7857,841592.0
P04,Deluxe,2026-06-25,19,1076632.0,28,0.6786,730602.0
P04,Deluxe,2026-06-26,22,1078727.0,28,0.7857,847556.0
P04,Deluxe,2026-06-27,22,1076318.0,28,0.7857,845663.0
P04,Deluxe,2026-06-28,24,1073792.0,28,0.8571,920347.0
P04,Deluxe,2026-06-29,22,1074727.0,28,0.7857,844413.0
P04,Deluxe,2026-06-30,22,1079636.0,28,0.7857,848270.0
P04,Standard,2023-07-01,28,718786.0,32,0.875,628938.0
P04,Standard,2023-07-02,26,715731.0,32,0.8125,581531.0
P04,Standard,2023-07-03,28,719821.0,32,0.875,629843.0
P04,Standard,2023-07-04,22,716409.0,32,0.6875,492531.0
P04,Standard,2023-07-05,27,718852.0,32,0.8438,606567.0
P04,Standard,2023-07-06,24,718000.0,32,0.75,538500.0
P04,Standard,2023-07-07,24,721458.0,32,0.75,541094.0
P04,Standard,2023-07-08,26,722731.0,32,0.8125,587219.0
P04,Standard,2023-07-09,28,727893.0,32,0.875,636906.0
P04,Standard,2023-07-10,25,725160.0,32,0.7812,566495.0
P04,Standard,2023-07-11,23,728130.0,32,0.7188,523380.0
P04,Standard,2023-07-12,26,726115.0,32,0.8125,589968.0
P04,Standard,2023-07-13,25,723760.0,32,0.7812,565401.0
P04,Standard,2023-07-14,29,728448.0,32,0.9062,660120.0
P04,Standard,2023-07-15,30,727933.0,32,0.9375,682437.0
P04,Standard,2023-07-16,25,724440.0,32,0.7812,565933.0
P04,Standard,2023-07-17,26,719115.0,32,0.8125,584281.0
P04,Standard,2023-07-18,27,721259.0,32,0.8438,608598.0
P04,Standard,2023-07-19,25,720200.0,32,0.7812,562620.0
P04,Standard,2023-07-20,24,720125.0,32,0.75,540094.0
P04,Standard,2023-07-21,26,716038.0,32,0.8125,581781.0
P04,Standard,2023-07-22,31,714129.0,32,0.9688,691848.0
P04,Standard,2023-07-23,26,716385.0,32,0.8125,582063.0
P04,Standard,2023-07-24,25,716360.0,32,0.7812,559620.0
P04,Standard,2023-07-25,26,712115.0,32,0.8125,578593.0
P04,Standard,2023-07-26,24,716542.0,32,0.75,537406.0
P04,Standard,2023-07-27,21,713714.0,32,0.6562,468339.0
P04,Standard,2023-07-28,25,725560.0,32,0.7812,566807.0
P04,Standard,2023-07-29,30,725333.0,32,0.9375,680000.0
P04,Standard,2023-07-30,22,718091.0,32,0.6875,493688.0
P04,Standard,2023-07-31,24,715917.0,32,0.75,536938.0
P04,Standard,2023-08-01,22,692682.0,32,0.6875,476219.0
P04,Standard,2023-08-02,19,671737.0,32,0.5938,398877.0
P04,Standard,2023-08-03,17,669294.0,32,0.5312,355529.0
P04,Standard,2023-08-04,23,668000.0,32,0.7188,480158.0
P04,Standard,2023-08-05,26,668154.0,32,0.8125,542875.0
P04,Standard,2023-08-06,23,668565.0,32,0.7188,480565.0
P04,Standard,2023-08-07,18,673222.0,32,0.5625,378687.0
P04,Standard,2023-08-08,19,667632.0,32,0.5938,396440.0
P04,Standard,2023-08-09,21,663048.0,32,0.6562,435092.0
P04,Standard,2023-08-10,20,658700.0,32,0.625,411688.0
P04,Standard,2023-08-11,27,663222.0,32,0.8438,559627.0
P04,Standard,2023-08-12,27,663630.0,32,0.8438,559971.0
P04,Standard,2023-08-13,21,661238.0,32,0.6562,433904.0
P04,Standard,2023-08-14,21,667905.0,32,0.6562,438279.0
P04,Standard,2023-08-15,19,663053.0,32,0.5938,393721.0
P04,Standard,2023-08-16,19,666053.0,32,0.5938,395502.0
P04,Standard,2023-08-17,18,669722.0,32,0.5625,376719.0
P04,Standard,2023-08-18,23,676304.0,32,0.7188,486127.0
P04,Standard,2023-08-19,25,671440.0,32,0.7812,524529.0
P04,Standard,2023-08-20,22,671273.0,32,0.6875,461500.0
P04,Standard,2023-08-21,23,671913.0,32,0.7188,482971.0
P04,Standard,2023-08-22,20,671550.0,32,0.625,419719.0
P04,Standard,2023-08-23,19,673579.0,32,0.5938,399971.0
P04,Standard,2023-08-24,20,665350.0,32,0.625,415844.0
P04,Standard,2023-08-25,26,665269.0,32,0.8125,540531.0
P04,Standard,2023-08-26,25,666280.0,32,0.7812,520498.0
P04,Standard,2023-08-27,24,672792.0,32,0.75,504594.0
P04,Standard,2023-08-28,21,665048.0,32,0.6562,436404.0
P04,Standard,2023-08-29,22,662455.0,32,0.6875,455438.0
P04,Standard,2023-08-30,23,664130.0,32,0.7188,477377.0
P04,Standard,2023-08-31,21,668714.0,32,0.6562,438810.0
P04,Standard,2023-09-01,22,632909.0,32,0.6875,435125.0
P04,Standard,2023-09-02,21,624048.0,32,0.6562,409500.0
P04,Standard,2023-09-03,19,617105.0,32,0.5938,366437.0
P04,Standard,2023-09-04,18,615500.0,32,0.5625,346219.0
P04,Standard,2023-09-05,19,609053.0,32,0.5938,361656.0
P04,Standard,2023-09-06,18,607833.0,32,0.5625,341906.0
P04,Standard,2023-09-07,17,606588.0,32,0.5312,322220.0
P04,Standard,2023-09-08,18,602722.0,32,0.5625,339031.0
P04,Standard,2023-09-09,21,598524.0,32,0.6562,392751.0
P04,Standard,2023-09-10,18,604333.0,32,0.5625,339937.0
P04,Standard,2023-09-11,17,604059.0,32,0.5312,320876.0
P04,Standard,2023-09-12,17,609824.0,32,0.5312,323939.0
P04,Standard,2023-09-13,18,611333.0,32,0.5625,343875.0
P04,Standard,2023-09-14,18,612444.0,32,0.5625,344500.0
P04,Standard,2023-09-15,21,615476.0,32,0.6562,403875.0
P04,Standard,2023-09-16,24,611667.0,32,0.75,458750.0
P04,Standard,2023-09-17,17,608765.0,32,0.5312,323376.0
P04,Standard,2023-09-18,15,609933.0,32,0.4688,285937.0
P04,Standard,2023-09-19,14,600786.0,32,0.4375,262844.0
P04,Standard,2023-09-20,17,609765.0,32,0.5312,323907.0
P04,Standard,2023-09-21,15,604600.0,32,0.4688,283436.0
P04,Standard,2023-09-22,15,608133.0,32,0.4688,285093.0
P04,Standard,2023-09-23,19,609000.0,32,0.5938,361624.0
P04,Standard,2023-09-24,18,611000.0,32,0.5625,343688.0
P04,Standard,2023-09-25,16,602000.0,32,0.5,301000.0
P04,Standard,2023-09-26,15,595133.0,32,0.4688,278998.0
P04,Standard,2023-09-27,19,601263.0,32,0.5938,357030.0
P04,Standard,2023-09-28,19,606947.0,32,0.5938,360405.0
P04,Standard,2023-09-29,21,609190.0,32,0.6562,399750.0
P04,Standard,2023-09-30,22,609227.0,32,0.6875,418844.0
P04,Standard,2023-10-01,22,611818.0,32,0.6875,420625.0
P04,Standard,2023-10-02,20,612900.0,32,0.625,383062.0
P04,Standard,2023-10-03,18,619389.0,32,0.5625,348406.0
P04,Standard,2023-10-04,20,618500.0,32,0.625,386562.0
P04,Standard,2023-10-05,19,612316.0,32,0.5938,363593.0
P04,Standard,2023-10-06,20,619050.0,32,0.625,386906.0
P04,Standard,2023-10-07,21,618905.0,32,0.6562,406125.0
P04,Standard,2023-10-08,19,617421.0,32,0.5938,366625.0
P04,Standard,2023-10-09,19,621421.0,32,0.5938,369000.0
P04,Standard,2023-10-10,19,618263.0,32,0.5938,367125.0
P04,Standard,2023-10-11,16,612438.0,32,0.5,306219.0
P04,Standard,2023-10-12,15,609000.0,32,0.4688,285499.0
P04,Standard,2023-10-13,17,613059.0,32,0.5312,325657.0
P04,Standard,2023-10-14,19,610737.0,32,0.5938,362656.0
P04,Standard,2023-10-15,20,609250.0,32,0.625,380781.0
P04,Standard,2023-10-16,17,618294.0,32,0.5312,328438.0
P04,Standard,2023-10-17,18,620333.0,32,0.5625,348937.0
P04,Standard,2023-10-18,20,611950.0,32,0.625,382469.0
P04,Standard,2023-10-19,20,605350.0,32,0.625,378344.0
P04,Standard,2023-10-20,21,609714.0,32,0.6562,400094.0
P04,Standard,2023-10-21,21,614762.0,32,0.6562,403407.0
P04,Standard,2023-10-22,18,612667.0,32,0.5625,344625.0
P04,Standard,2023-10-23,18,608500.0,32,0.5625,342281.0
P04,Standard,2023-10-24,19,603842.0,32,0.5938,358561.0
P04,Standard,2023-10-25,20,612050.0,32,0.625,382531.0
P04,Standard,2023-10-26,17,620824.0,32,0.5312,329782.0
P04,Standard,2023-10-27,22,622182.0,32,0.6875,427750.0
P04,Standard,2023-10-28,20,620950.0,32,0.625,388094.0
P04,Standard,2023-10-29,14,616643.0,32,0.4375,269781.0
P04,Standard,2023-10-30,16,609562.0,32,0.5,304781.0
P04,Standard,2023-10-31,14,617714.0,32,0.4375,270250.0
P04,Standard,2023-11-01,17,635235.0,32,0.5312,337437.0
P04,Standard,2023-11-02,20,644700.0,32,0.625,402938.0
P04,Standard,2023-11-03,22,646909.0,32,0.6875,444750.0
P04,Standard,2023-11-04,24,650292.0,32,0.75,487719.0
P04,Standard,2023-11-05,21,644286.0,32,0.6562,422780.0
P04,Standard,2023-11-06,19,641211.0,32,0.5938,380751.0
P04,Standard,2023-11-07,16,640188.0,32,0.5,320094.0
P04,Standard,2023-11-08,17,647471.0,32,0.5312,343937.0
P04,Standard,2023-11-09,21,643143.0,32,0.6562,422030.0
P04,Standard,2023-11-10,22,644909.0,32,0.6875,443375.0
P04,Standard,2023-11-11,21,646905.0,32,0.6562,424499.0
P04,Standard,2023-11-12,19,641211.0,32,0.5938,380751.0
P04,Standard,2023-11-13,18,646556.0,32,0.5625,363688.0
P04,Standard,2023-11-14,18,644444.0,32,0.5625,362500.0
P04,Standard,2023-11-15,21,642000.0,32,0.6562,421280.0
P04,Standard,2023-11-16,22,647136.0,32,0.6875,444906.0
P04,Standard,2023-11-17,27,649556.0,32,0.8438,548095.0
P04,Standard,2023-11-18,24,636542.0,32,0.75,477406.0
P04,Standard,2023-11-19,21,643524.0,32,0.6562,422280.0
P04,Standard,2023-11-20,17,643412.0,32,0.5312,341780.0
P04,Standard,2023-11-21,16,635938.0,32,0.5,317969.0
P04,Standard,2023-11-22,17,637529.0,32,0.5312,338655.0
P04,Standard,2023-11-23,15,640467.0,32,0.4688,300251.0
P04,Standard,2023-11-24,22,644227.0,32,0.6875,442906.0
P04,Standard,2023-11-25,21,650524.0,32,0.6562,426874.0
P04,Standard,2023-11-26,20,648900.0,32,0.625,405562.0
P04,Standard,2023-11-27,16,646188.0,32,0.5,323094.0
P04,Standard,2023-11-28,16,638688.0,32,0.5,319344.0
P04,Standard,2023-11-29,16,645938.0,32,0.5,322969.0
P04,Standard,2023-11-30,17,647765.0,32,0.5312,344093.0
P04,Standard,2023-12-01,27,709185.0,32,0.8438,598410.0
P04,Standard,2023-12-02,25,714880.0,32,0.7812,558464.0
P04,Standard,2023-12-03,27,726481.0,32,0.8438,613005.0
P04,Standard,2023-12-04,25,727360.0,32,0.7812,568214.0
P04,Standard,2023-12-05,23,731435.0,32,0.7188,525755.0
P04,Standard,2023-12-06,24,727417.0,32,0.75,545563.0
P04,Standard,2023-12-07,24,727625.0,32,0.75,545719.0
P04,Standard,2023-12-08,28,731893.0,32,0.875,640406.0
P04,Standard,2023-12-09,25,738680.0,32,0.7812,577057.0
P04,Standard,2023-12-10,23,739217.0,32,0.7188,531349.0
P04,Standard,2023-12-11,25,734720.0,32,0.7812,573963.0
P04,Standard,2023-12-12,25,730080.0,32,0.7812,570338.0
P04,Standard,2023-12-13,23,724087.0,32,0.7188,520474.0
P04,Standard,2023-12-14,21,723190.0,32,0.6562,474557.0
P04,Standard,2023-12-15,26,724769.0,32,0.8125,588875.0
P04,Standard,2023-12-16,27,725778.0,32,0.8438,612411.0
P04,Standard,2023-12-17,26,724154.0,32,0.8125,588375.0
P04,Standard,2023-12-18,26,726269.0,32,0.8125,590094.0
P04,Standard,2023-12-19,24,731708.0,32,0.75,548781.0
P04,Standard,2023-12-20,26,722231.0,32,0.8125,586813.0
P04,Standard,2023-12-21,26,726846.0,32,0.8125,590562.0
P04,Standard,2023-12-22,27,726630.0,32,0.8438,613130.0
P04,Standard,2023-12-23,26,723000.0,32,0.8125,587438.0
P04,Standard,2023-12-24,27,731000.0,32,0.8438,616818.0
P04,Standard,2023-12-25,24,728708.0,32,0.75,546531.0
P04,Standard,2023-12-26,24,736208.0,32,0.75,552156.0
P04,Standard,2023-12-27,25,736840.0,32,0.7812,575619.0
P04,Standard,2023-12-28,25,729360.0,32,0.7812,569776.0
P04,Standard,2023-12-29,29,730931.0,32,0.9062,662370.0
P04,Standard,2023-12-30,25,728960.0,32,0.7812,569464.0
P04,Standard,2023-12-31,23,728217.0,32,0.7188,523442.0
P04,Standard,2024-01-01,22,722773.0,32,0.6875,496906.0
P04,Standard,2024-01-02,22,722773.0,32,0.6875,496906.0
P04,Standard,2024-01-03,25,718440.0,32,0.7812,561245.0
P04,Standard,2024-01-04,25,713440.0,32,0.7812,557339.0
P04,Standard,2024-01-05,31,711903.0,32,0.9688,689692.0
P04,Standard,2024-01-06,28,716643.0,32,0.875,627063.0
P04,Standard,2024-01-07,25,718080.0,32,0.7812,560964.0
P04,Standard,2024-01-08,24,715333.0,32,0.75,536500.0
P04,Standard,2024-01-09,23,720435.0,32,0.7188,517849.0
P04,Standard,2024-01-10,20,720550.0,32,0.625,450344.0
P04,Standard,2024-01-11,26,714846.0,32,0.8125,580812.0
P04,Standard,2024-01-12,29,716103.0,32,0.9062,648933.0
P04,Standard,2024-01-13,28,719929.0,32,0.875,629938.0
P04,Standard,2024-01-14,24,720000.0,32,0.75,540000.0
P04,Standard,2024-01-15,28,721393.0,32,0.875,631219.0
P04,Standard,2024-01-16,27,716593.0,32,0.8438,604661.0
P04,Standard,2024-01-17,25,719320.0,32,0.7812,561933.0
P04,Standard,2024-01-18,22,716273.0,32,0.6875,492438.0
P04,Standard,2024-01-19,25,717960.0,32,0.7812,560870.0
P04,Standard,2024-01-20,27,712593.0,32,0.8438,601286.0
P04,Standard,2024-01-21,25,718920.0,32,0.7812,561620.0
P04,Standard,2024-01-22,24,720333.0,32,0.75,540250.0
P04,Standard,2024-01-23,26,721231.0,32,0.8125,586000.0
P04,Standard,2024-01-24,26,713577.0,32,0.8125,579781.0
P04,Standard,2024-01-25,26,709538.0,32,0.8125,576500.0
P04,Standard,2024-01-26,26,713077.0,32,0.8125,579375.0
P04,Standard,2024-01-27,29,708655.0,32,0.9062,642183.0
P04,Standard,2024-01-28,24,714167.0,32,0.75,535625.0
P04,Standard,2024-01-29,24,709667.0,32,0.75,532250.0
P04,Standard,2024-01-30,23,709478.0,32,0.7188,509973.0
P04,Standard,2024-01-31,24,716625.0,32,0.75,537469.0
P04,Standard,2024-02-01,15,699867.0,32,0.4688,328098.0
P04,Standard,2024-02-02,15,649200.0,32,0.4688,304345.0
P04,Standard,2024-02-03,17,642118.0,32,0.5312,341093.0
P04,Standard,2024-02-04,16,620562.0,32,0.5,310281.0
P04,Standard,2024-02-05,14,628000.0,32,0.4375,274750.0
P04,Standard,2024-02-06,18,615778.0,32,0.5625,346375.0
P04,Standard,2024-02-07,19,619526.0,32,0.5938,367875.0
P04,Standard,2024-02-08,21,612905.0,32,0.6562,402188.0
P04,Standard,2024-02-09,19,616316.0,32,0.5938,365968.0
P04,Standard,2024-02-10,21,608667.0,32,0.6562,399407.0
P04,Standard,2024-02-11,16,618500.0,32,0.5,309250.0
P04,Standard,2024-02-12,16,616250.0,32,0.5,308125.0
P04,Standard,2024-02-13,18,614667.0,32,0.5625,345750.0
P04,Standard,2024-02-14,19,615632.0,32,0.5938,365562.0
P04,Standard,2024-02-15,20,614950.0,32,0.625,384344.0
P04,Standard,2024-02-16,23,616174.0,32,0.7188,442906.0
P04,Standard,2024-02-17,18,614222.0,32,0.5625,345500.0
P04,Standard,2024-02-18,17,613588.0,32,0.5312,325938.0
P04,Standard,2024-02-19,11,607182.0,32,0.3438,208749.0
P04,Standard,2024-02-20,11,608818.0,32,0.3438,209312.0
P04,Standard,2024-02-21,17,613941.0,32,0.5312,326125.0
P04,Standard,2024-02-22,16,615000.0,32,0.5,307500.0
P04,Standard,2024-02-23,20,611100.0,32,0.625,381938.0
P04,Standard,2024-02-24,19,616000.0,32,0.5938,365781.0
P04,Standard,2024-02-25,20,620950.0,32,0.625,388094.0
P04,Standard,2024-02-26,17,617647.0,32,0.5312,328094.0
P04,Standard,2024-02-27,17,605059.0,32,0.5312,321407.0
P04,Standard,2024-02-28,18,620944.0,32,0.5625,349281.0
P04,Standard,2024-02-29,21,616524.0,32,0.6562,404563.0
P04,Standard,2024-03-01,21,616810.0,32,0.6562,404751.0
P04,Standard,2024-03-02,19,617263.0,32,0.5938,366531.0
P04,Standard,2024-03-03,21,618952.0,32,0.6562,406156.0
P04,Standard,2024-03-04,21,621571.0,32,0.6562,407875.0
P04,Standard,2024-03-05,18,617000.0,32,0.5625,347062.0
P04,Standard,2024-03-06,16,612062.0,32,0.5,306031.0
P04,Standard,2024-03-07,18,619500.0,32,0.5625,348469.0
P04,Standard,2024-03-08,20,610400.0,32,0.625,381500.0
P04,Standard,2024-03-09,21,612524.0,32,0.6562,401938.0
P04,Standard,2024-03-10,19,611947.0,32,0.5938,363374.0
P04,Standard,2024-03-11,20,611700.0,32,0.625,382312.0
P04,Standard,2024-03-12,16,609000.0,32,0.5,304500.0
P04,Standard,2024-03-13,20,610050.0,32,0.625,381281.0
P04,Standard,2024-03-14,18,619500.0,32,0.5625,348469.0
P04,Standard,2024-03-15,22,621591.0,32,0.6875,427344.0
P04,Standard,2024-03-16,23,623261.0,32,0.7188,448000.0
P04,Standard,2024-03-17,18,615167.0,32,0.5625,346031.0
P04,Standard,2024-03-18,18,617111.0,32,0.5625,347125.0
P04,Standard,2024-03-19,17,611765.0,32,0.5312,324970.0
P04,Standard,2024-03-20,16,624375.0,32,0.5,312188.0
P04,Standard,2024-03-21,18,626000.0,32,0.5625,352125.0
P04,Standard,2024-03-22,21,615048.0,32,0.6562,403594.0
P04,Standard,2024-03-23,19,620632.0,32,0.5938,368531.0
P04,Standard,2024-03-24,19,619000.0,32,0.5938,367562.0
