payroll_id,employee_id,period,base_salary,service_charge,overtime_pay,thr,deduction,net_salary
PY014830,E0742,2025-05,7228000,0,207000,0,661000,6774000
PY014831,E0743,2025-05,16080000,0,1529000,0,1524000,16085000
PY014832,E0745,2025-05,8622000,0,555000,0,804000,8373000
PY014833,E0746,2025-05,8469000,0,635000,0,794000,8310000
PY014834,E0747,2025-05,6218000,0,54000,0,562000,5710000
PY014835,E0748,2025-05,8558000,0,451000,0,793000,8216000
PY014836,E0749,2025-05,8939000,0,357000,0,822000,8474000
PY014837,E0750,2025-05,26420000,0,2143000,0,2485000,26078000
PY014838,E0752,2025-05,21715000,0,961000,0,2002000,20674000
PY014839,E0753,2025-05,26201000,0,1482000,0,2432000,25251000
PY014840,E0754,2025-05,8501000,0,114000,0,771000,7844000
PY014841,E0755,2025-05,20110000,0,1648000,0,1892000,19866000
PY014842,E0001,2025-06,29392000,8878000,5156000,0,3347000,40079000
PY014843,E0002,2025-06,5074000,4036000,743000,0,696000,9157000
PY014844,E0003,2025-06,5816000,4036000,313000,0,741000,9424000
PY014845,E0004,2025-06,5889000,4036000,948000,0,779000,10094000
PY014846,E0005,2025-06,5373000,4036000,313000,0,701000,9021000
PY014847,E0006,2025-06,5540000,4036000,319000,0,716000,9179000
PY014848,E0007,2025-06,4217000,4036000,152000,0,589000,7816000
PY014849,E0008,2025-06,22707000,8878000,1556000,0,2565000,30576000
PY014850,E0011,2025-06,4614000,4036000,96000,0,622000,8124000
PY014851,E0012,2025-06,5191000,4036000,701000,0,704000,9224000
PY014852,E0013,2025-06,31983000,8878000,1652000,0,3405000,39108000
PY014853,E0014,2025-06,5554000,4036000,434000,0,723000,9301000
PY014854,E0015,2025-06,4934000,4036000,497000,0,671000,8796000
PY014855,E0016,2025-06,4397000,4036000,154000,0,605000,7982000
PY014856,E0017,2025-06,4518000,4036000,273000,0,622000,8205000
PY014857,E0018,2025-06,4652000,4036000,261000,0,634000,8315000
PY014858,E0019,2025-06,4851000,4036000,258000,0,651000,8494000
PY014859,E0020,2025-06,5559000,4036000,554000,0,730000,9419000
PY014860,E0021,2025-06,4825000,4036000,294000,0,651000,8504000
PY014861,E0022,2025-06,4345000,4036000,255000,0,606000,8030000
PY014862,E0023,2025-06,4488000,4036000,333000,0,622000,8235000
PY014863,E0024,2025-06,7014000,4036000,152000,0,841000,10361000
PY014864,E0025,2025-06,15514000,8878000,1275000,0,1904000,23763000
PY014865,E0026,2025-06,31360000,8878000,1756000,0,3354000,38640000
PY014866,E0027,2025-06,5182000,4036000,326000,0,684000,8860000
PY014867,E0028,2025-06,4893000,4036000,171000,0,651000,8449000
PY014868,E0029,2025-06,5442000,4036000,214000,0,702000,8990000
PY014869,E0032,2025-06,4077000,4036000,168000,0,577000,7704000
PY014870,E0033,2025-06,4041000,4036000,258000,0,578000,7757000
PY014871,E0034,2025-06,4140000,4036000,254000,0,587000,7843000
PY014872,E0035,2025-06,4894000,4036000,404000,0,662000,8672000
PY014873,E0036,2025-06,4265000,4036000,261000,0,599000,7963000
PY014874,E0037,2025-06,4207000,4036000,69000,0,584000,7728000
PY014875,E0038,2025-06,5563000,4036000,419000,0,723000,9295000
PY014876,E0039,2025-06,16118000,8878000,1853000,0,1987000,24862000
PY014877,E0040,2025-06,5266000,4036000,223000,0,687000,8838000
PY014878,E0041,2025-06,5007000,4036000,385000,0,672000,8756000
PY014879,E0042,2025-06,5942000,4036000,547000,0,764000,9761000
PY014880,E0044,2025-06,4302000,4036000,359000,0,607000,8090000
PY014881,E0046,2025-06,4541000,4036000,284000,0,625000,8236000
PY014882,E0047,2025-06,24003000,8878000,2176000,0,2713000,32344000
PY014883,E0048,2025-06,5233000,4036000,603000,0,703000,9169000
PY014884,E0049,2025-06,4528000,4036000,242000,0,621000,8185000
PY014885,E0050,2025-06,24599000,8878000,1180000,0,2717000,31940000
PY014886,E0051,2025-06,18253000,8878000,606000,0,2117000,25620000
PY014887,E0052,2025-06,20447000,8878000,955000,0,2332000,27948000
PY014888,E0053,2025-06,6001000,4036000,183000,0,751000,9469000
PY014889,E0055,2025-06,5133000,4036000,331000,0,680000,8820000
PY014890,E0056,2025-06,5229000,4036000,638000,0,704000,9199000
PY014891,E0058,2025-06,5079000,4036000,175000,0,668000,8622000
PY014892,E0059,2025-06,10282000,8878000,274000,0,1383000,18051000
PY014893,E0060,2025-06,14413000,8878000,1189000,0,1801000,22679000
PY014894,E0061,2025-06,11836000,8878000,591000,0,1539000,19766000
PY014895,E0062,2025-06,5894000,4036000,325000,0,749000,9506000
PY014896,E0063,2025-06,4003000,4036000,602000,0,592000,8049000
PY014897,E0064,2025-06,18565000,8878000,660000,0,2148000,25955000
PY014898,E0066,2025-06,4979000,4036000,1037000,0,702000,9350000
PY014899,E0067,2025-06,20860000,8878000,1535000,0,2398000,28875000
PY014900,E0068,2025-06,6755000,4036000,398000,0,830000,10359000
PY014901,E0069,2025-06,4084000,4036000,100000,0,574000,7646000
PY014902,E0071,2025-06,5125000,4036000,387000,0,682000,8866000
PY014903,E0072,2025-06,4343000,4036000,373000,0,611000,8141000
PY014904,E0073,2025-06,4464000,4036000,160000,0,612000,8048000
PY014905,E0074,2025-06,4243000,4036000,352000,0,601000,8030000
PY014906,E0075,2025-06,6132000,4036000,285000,0,768000,9685000
PY014907,E0076,2025-06,14323000,8878000,1012000,0,1784000,22429000
PY014908,E0077,2025-06,4905000,4036000,260000,0,656000,8545000
PY014909,E0078,2025-06,3996000,4036000,112000,0,567000,7577000
PY014910,E0079,2025-06,5835000,4036000,245000,0,739000,9377000
PY014911,E0080,2025-06,5045000,4036000,239000,0,668000,8652000
PY014912,E0082,2025-06,4990000,4036000,172000,0,660000,8538000
PY014913,E0083,2025-06,4367000,4036000,93000,0,599000,7897000
PY014914,E0084,2025-06,6882000,4036000,465000,0,844000,10539000
PY014915,E0085,2025-06,5985000,4036000,484000,0,765000,9740000
PY014916,E0086,2025-06,7229000,4036000,443000,0,875000,10833000
PY014917,E0087,2025-06,4561000,4036000,224000,0,623000,8198000
PY014918,E0088,2025-06,5945000,4036000,498000,0,762000,9717000
PY014919,E0090,2025-06,4464000,4036000,306000,0,619000,8187000
PY014920,E0091,2025-06,4608000,4036000,489000,0,641000,8492000
PY014921,E0092,2025-06,5622000,4036000,299000,0,723000,9234000
PY014922,E0093,2025-06,4283000,4036000,155000,0,595000,7879000
PY014923,E0094,2025-06,5230000,4036000,430000,0,694000,9002000
PY014924,E0096,2025-06,5298000,4036000,412000,0,699000,9047000
PY014925,E0097,2025-06,19890000,8878000,1382000,0,2303000,27847000
PY014926,E0098,2025-06,6489000,4036000,541000,0,813000,10253000
PY014927,E0099,2025-06,5134000,4036000,497000,0,689000,8978000
PY014928,E0100,2025-06,4648000,4036000,417000,0,641000,8460000
PY014929,E0101,2025-06,5900000,4036000,97000,0,738000,9295000
PY014930,E0102,2025-06,5197000,4036000,580000,0,699000,9114000
PY014931,E0103,2025-06,4451000,4036000,246000,0,615000,8118000
PY014932,E0104,2025-06,5290000,4036000,412000,0,698000,9040000
PY014933,E0105,2025-06,4656000,4036000,273000,0,634000,8331000
PY014934,E0106,2025-06,4214000,4036000,235000,0,593000,7892000
PY014935,E0107,2025-06,4397000,4036000,101000,0,603000,7931000
PY014936,E0108,2025-06,5820000,4036000,230000,0,737000,9349000
PY014937,E0110,2025-06,5459000,4036000,185000,0,702000,8978000
PY014938,E0111,2025-06,5392000,4036000,115000,0,693000,8850000
PY014939,E0112,2025-06,4521000,4036000,438000,0,631000,8364000
PY014940,E0113,2025-06,5198000,4036000,379000,0,689000,8924000
PY014941,E0114,2025-06,5097000,4036000,114000,0,666000,8581000
PY014942,E0115,2025-06,5624000,4036000,1137000,0,765000,10032000
PY014943,E0116,2025-06,4275000,4036000,165000,0,595000,7881000
PY014944,E0117,2025-06,5011000,4036000,317000,0,669000,8695000
PY014945,E0118,2025-06,5223000,4036000,284000,0,686000,8857000
PY014946,E0119,2025-06,5814000,4036000,239000,0,737000,9352000
PY014947,E0120,2025-06,5290000,4036000,215000,0,689000,8852000
PY014948,E0121,2025-06,5358000,4036000,440000,0,706000,9128000
PY014949,E0122,2025-06,14399000,8878000,172000,0,1748000,21701000
PY014950,E0123,2025-06,4549000,4036000,343000,0,628000,8300000
PY014951,E0124,2025-06,4902000,4036000,424000,0,664000,8698000
PY014952,E0125,2025-06,4151000,4036000,90000,0,580000,7697000
PY014953,E0126,2025-06,5069000,4036000,307000,0,673000,8739000
PY014954,E0127,2025-06,5508000,4036000,305000,0,713000,9136000
PY014955,E0128,2025-06,4285000,4036000,354000,0,605000,8070000
PY014956,E0129,2025-06,4261000,4036000,281000,0,599000,7979000
PY014957,E0130,2025-06,4150000,4036000,164000,0,584000,7766000
PY014958,E0131,2025-06,4905000,4036000,296000,0,658000,8579000
PY014959,E0132,2025-06,5736000,4036000,220000,0,729000,9263000
PY014960,E0133,2025-06,5234000,4036000,165000,0,681000,8754000
PY014961,E0134,2025-06,4498000,4036000,150000,0,614000,8070000
PY014962,E0135,2025-06,4234000,4036000,285000,0,597000,7958000
PY014963,E0136,2025-06,4904000,4036000,51000,0,646000,8345000
PY014964,E0137,2025-06,5043000,4036000,165000,0,664000,8580000
PY014965,E0138,2025-06,22826000,8878000,674000,0,2532000,29846000
PY014966,E0139,2025-06,4631000,4036000,89000,0,623000,8133000
PY014967,E0141,2025-06,11908000,8878000,657000,0,1548000,19895000
PY014968,E0142,2025-06,4961000,4036000,659000,0,681000,8975000
PY014969,E0143,2025-06,19459000,8878000,1423000,0,2266000,27494000
PY014970,E0144,2025-06,4711000,4036000,156000,0,634000,8269000
PY014971,E0145,2025-06,6373000,4036000,462000,0,798000,10073000
PY014972,E0146,2025-06,5897000,4036000,467000,0,756000,9644000
PY014973,E0147,2025-06,4990000,4036000,136000,0,658000,8504000
PY014974,E0149,2025-06,17297000,8878000,2244000,0,2113000,26306000
PY014975,E0150,2025-06,4571000,4036000,166000,0,621000,8152000
PY014976,E0151,2025-06,5777000,4036000,306000,0,737000,9382000
PY014977,E0152,2025-06,5547000,4036000,526000,0,727000,9382000
PY014978,E0153,2025-06,19588000,8878000,1591000,0,2286000,27771000
PY014979,E0154,2025-06,4479000,4036000,81000,0,609000,7987000
PY014980,E0155,2025-06,4816000,4036000,455000,0,658000,8649000
PY014981,E0156,2025-06,5330000,4036000,348000,0,699000,9015000
PY014982,E0159,2025-06,4971000,4036000,347000,0,667000,8687000
PY014983,E0160,2025-06,4569000,4036000,295000,0,628000,8272000
PY014984,E0161,2025-06,12557000,8878000,665000,0,1607000,20493000
PY014985,E0162,2025-06,15982000,8878000,2509000,0,2008000,25361000
PY014986,E0163,2025-06,14185000,8878000,913000,0,1766000,22210000
PY014987,E0164,2025-06,18263000,8878000,1127000,0,2144000,26124000
PY014988,E0166,2025-06,49921000,8902000,10216000,0,5449000,63590000
PY014989,E0167,2025-06,5017000,4047000,337000,0,671000,8730000
PY014990,E0168,2025-06,5101000,4047000,283000,0,676000,8755000
PY014991,E0169,2025-06,20765000,8902000,1118000,0,2370000,28415000
PY014992,E0170,2025-06,24523000,8902000,644000,0,2684000,31385000
PY014993,E0171,2025-06,6462000,4047000,307000,0,799000,10017000
PY014994,E0172,2025-06,6317000,4047000,226000,0,782000,9808000
PY014995,E0173,2025-06,5518000,4047000,325000,0,715000,9175000
PY014996,E0174,2025-06,5985000,4047000,353000,0,759000,9626000
PY014997,E0175,2025-06,5568000,4047000,264000,0,717000,9162000
PY014998,E0176,2025-06,5801000,4047000,236000,0,736000,9348000
PY014999,E0177,2025-06,26393000,8902000,942000,0,2868000,33369000
PY015000,E0178,2025-06,5473000,4047000,251000,0,707000,9064000
PY015001,E0179,2025-06,6098000,4047000,356000,0,769000,9732000
PY015002,E0180,2025-06,5954000,4047000,423000,0,759000,9665000
PY015003,E0181,2025-06,6129000,4047000,603000,0,784000,9995000
PY015004,E0183,2025-06,6229000,4047000,1631000,0,845000,11062000
PY015005,E0184,2025-06,5590000,4047000,172000,0,714000,9095000
PY015006,E0185,2025-06,6139000,4047000,318000,0,771000,9733000
PY015007,E0186,2025-06,5432000,4047000,528000,0,718000,9289000
PY015008,E0187,2025-06,6534000,4047000,547000,0,818000,10310000
PY015009,E0188,2025-06,4848000,4047000,316000,0,654000,8557000
PY015010,E0189,2025-06,6767000,4047000,819000,0,852000,10781000
PY015011,E0191,2025-06,5221000,4047000,446000,0,695000,9019000
PY015012,E0193,2025-06,16238000,8902000,1462000,0,1980000,24622000
PY015013,E0194,2025-06,5571000,4047000,273000,0,717000,9174000
PY015014,E0195,2025-06,5938000,4047000,122000,0,743000,9364000
PY015015,E0197,2025-06,5118000,4047000,329000,0,679000,8815000
PY015016,E0199,2025-06,5287000,4047000,169000,0,687000,8816000
PY015017,E0200,2025-06,6337000,4047000,173000,0,781000,9776000
PY015018,E0201,2025-06,6131000,4047000,298000,0,769000,9707000
PY015019,E0202,2025-06,8640000,4047000,829000,0,1021000,12495000
PY015020,E0203,2025-06,5594000,4047000,128000,0,712000,9057000
PY015021,E0204,2025-06,5703000,4047000,858000,0,759000,9849000
PY015022,E0205,2025-06,6492000,4047000,441000,0,809000,10171000
PY015023,E0207,2025-06,6619000,4047000,310000,0,814000,10162000
PY015024,E0210,2025-06,6299000,4047000,482000,0,793000,10035000
PY015025,E0211,2025-06,7151000,4047000,399000,0,866000,10731000
PY015026,E0212,2025-06,5788000,4047000,277000,0,737000,9375000
PY015027,E0213,2025-06,5690000,4047000,558000,0,742000,9553000
PY015028,E0214,2025-06,6716000,4047000,661000,0,840000,10584000
PY015029,E0215,2025-06,6164000,4047000,682000,0,791000,10102000
PY015030,E0218,2025-06,8601000,4047000,436000,0,998000,12086000
PY015031,E0219,2025-06,5924000,4047000,301000,0,751000,9521000
PY015032,E0220,2025-06,5487000,4047000,424000,0,717000,9241000
PY015033,E0221,2025-06,6504000,4047000,7000,0,788000,9770000
PY015034,E0222,2025-06,6166000,4047000,289000,0,772000,9730000
PY015035,E0223,2025-06,5649000,4047000,159000,0,719000,9136000
PY015036,E0224,2025-06,6148000,4047000,416000,0,776000,9835000
PY015037,E0225,2025-06,6616000,4047000,1173000,0,856000,10980000
PY015038,E0226,2025-06,6502000,4047000,202000,0,798000,9953000
PY015039,E0228,2025-06,4779000,4047000,283000,0,647000,8462000
PY015040,E0229,2025-06,5144000,4047000,264000,0,679000,8776000
PY015041,E0230,2025-06,7107000,4047000,406000,0,862000,10698000
PY015042,E0231,2025-06,6810000,4047000,196000,0,825000,10228000
PY015043,E0233,2025-06,5909000,4047000,319000,0,750000,9525000
PY015044,E0234,2025-06,16447000,8902000,594000,0,1955000,23988000
PY015045,E0235,2025-06,5290000,4047000,206000,0,689000,8854000
PY015046,E0236,2025-06,6488000,4047000,516000,0,812000,10239000
PY015047,E0237,2025-06,6164000,4047000,552000,0,785000,9978000
PY015048,E0238,2025-06,6303000,4047000,439000,0,792000,9997000
PY015049,E0239,2025-06,7770000,4047000,294000,0,916000,11195000
PY015050,E0240,2025-06,5647000,4047000,270000,0,724000,9240000
PY015051,E0242,2025-06,5256000,4047000,367000,0,694000,8976000
PY015052,E0243,2025-06,6620000,4047000,156000,0,806000,10017000
PY015053,E0244,2025-06,18194000,8902000,720000,0,2119000,25697000
PY015054,E0245,2025-06,36039000,8902000,1626000,0,3770000,42797000
PY015055,E0246,2025-06,5464000,4047000,339000,0,711000,9139000
PY015056,E0247,2025-06,6259000,4047000,392000,0,785000,9913000
PY015057,E0248,2025-06,6146000,4047000,267000,0,769000,9691000
PY015058,E0249,2025-06,21389000,8902000,803000,0,2410000,28684000
PY015059,E0250,2025-06,8463000,4047000,275000,0,978000,11807000
PY015060,E0251,2025-06,16533000,8902000,437000,0,1955000,23917000
PY015061,E0252,2025-06,6171000,4047000,234000,0,769000,9683000
PY015062,E0253,2025-06,5539000,4047000,189000,0,710000,9065000
PY015063,E0254,2025-06,6972000,4047000,186000,0,839000,10366000
PY015064,E0255,2025-06,13274000,8902000,727000,0,1676000,21227000
PY015065,E0256,2025-06,5376000,4047000,144000,0,693000,8874000
PY015066,E0258,2025-06,5709000,4047000,1746000,0,803000,10699000
PY015067,E0259,2025-06,26406000,8902000,777000,0,2860000,33225000
PY015068,E0262,2025-06,8073000,4047000,623000,0,960000,11783000
PY015069,E0263,2025-06,5824000,4047000,465000,0,750000,9586000
PY015070,E0264,2025-06,26335000,8902000,1282000,0,2879000,33640000
PY015071,E0265,2025-06,6225000,4047000,35000,0,764000,9543000
PY015072,E0266,2025-06,4972000,4047000,278000,0,664000,8633000
PY015073,E0267,2025-06,6281000,4047000,249000,0,780000,9797000
PY015074,E0268,2025-06,6207000,4047000,529000,0,787000,9996000
PY015075,E0270,2025-06,23464000,8902000,4429000,0,2778000,34017000
PY015076,E0271,2025-06,4831000,4047000,314000,0,653000,8539000
PY015077,E0273,2025-06,5578000,4047000,240000,0,716000,9149000
PY015078,E0274,2025-06,5490000,4047000,738000,0,733000,9542000
PY015079,E0275,2025-06,5908000,4047000,203000,0,744000,9414000
PY015080,E0278,2025-06,6809000,4047000,283000,0,829000,10310000
PY015081,E0279,2025-06,7910000,4047000,279000,0,928000,11308000
PY015082,E0280,2025-06,6284000,4047000,318000,0,784000,9865000
PY015083,E0283,2025-06,6138000,4047000,580000,0,784000,9981000
PY015084,E0284,2025-06,4948000,4047000,525000,0,674000,8846000
PY015085,E0285,2025-06,5176000,4047000,408000,0,689000,8942000
PY015086,E0286,2025-06,6569000,4047000,63000,0,797000,9882000
PY015087,E0287,2025-06,26831000,8902000,1719000,0,2946000,34506000
PY015088,E0288,2025-06,7109000,4047000,428000,0,864000,10720000
PY015089,E0289,2025-06,5627000,4047000,144000,0,716000,9102000
PY015090,E0290,2025-06,21486000,8902000,1923000,0,2475000,29836000
PY015091,E0291,2025-06,8515000,4047000,796000,0,1008000,12350000
PY015092,E0292,2025-06,14988000,8902000,1492000,0,1869000,23513000
PY015093,E0293,2025-06,6229000,4047000,190000,0,772000,9694000
PY015094,E0294,2025-06,6771000,4047000,276000,0,826000,10268000
PY015095,E0295,2025-06,5785000,4047000,267000,0,736000,9363000
PY015096,E0296,2025-06,5639000,4047000,511000,0,735000,9462000
PY015097,E0297,2025-06,5719000,4047000,691000,0,752000,9705000
PY015098,E0298,2025-06,5568000,4047000,149000,0,711000,9053000
PY015099,E0299,2025-06,6297000,4047000,310000,0,785000,9869000
PY015100,E0301,2025-06,4777000,4047000,545000,0,660000,8709000
PY015101,E0302,2025-06,6514000,4047000,202000,0,799000,9964000
PY015102,E0303,2025-06,6357000,4047000,290000,0,789000,9905000
PY015103,E0304,2025-06,6767000,4047000,179000,0,820000,10173000
PY015104,E0305,2025-06,6313000,4047000,498000,0,795000,10063000
PY015105,E0307,2025-06,5650000,4047000,332000,0,727000,9302000
PY015106,E0308,2025-06,5357000,4047000,313000,0,700000,9017000
PY015107,E0309,2025-06,5440000,4047000,200000,0,702000,8985000
PY015108,E0310,2025-06,5464000,4047000,406000,0,714000,9203000
PY015109,E0312,2025-06,6089000,4047000,480000,0,774000,9842000
PY015110,E0313,2025-06,6697000,4047000,367000,0,823000,10288000
PY015111,E0314,2025-06,6346000,4047000,215000,0,784000,9824000
PY015112,E0315,2025-06,7238000,4047000,428000,0,875000,10838000
PY015113,E0317,2025-06,4652000,4047000,372000,0,640000,8431000
PY015114,E0318,2025-06,26687000,8902000,2227000,0,2958000,34858000
PY015115,E0319,2025-06,5957000,4047000,304000,0,754000,9554000
PY015116,E0321,2025-06,6948000,4047000,745000,0,865000,10875000
PY015117,E0322,2025-06,17732000,8902000,540000,0,2068000,25106000
PY015118,E0323,2025-06,7963000,4047000,323000,0,935000,11398000
PY015119,E0324,2025-06,6323000,4047000,335000,0,788000,9917000
PY015120,E0325,2025-06,6406000,4047000,517000,0,805000,10165000
PY015121,E0326,2025-06,8281000,4047000,398000,0,968000,11758000
PY015122,E0327,2025-06,6956000,4047000,447000,0,851000,10599000
PY015123,E0328,2025-06,6873000,4047000,418000,0,842000,10496000
PY015124,E0329,2025-06,6154000,4047000,198000,0,766000,9633000
PY015125,E0330,2025-06,7515000,4047000,277000,0,893000,10946000
PY015126,E0331,2025-06,5137000,4047000,331000,0,681000,8834000
PY015127,E0332,2025-06,6162000,4047000,956000,0,805000,10360000
PY015128,E0333,2025-06,8414000,4047000,680000,0,994000,12147000
PY015129,E0334,2025-06,39588000,8902000,3273000,0,4172000,47591000
PY015130,E0335,2025-06,6338000,4047000,229000,0,784000,9830000
PY015131,E0336,2025-06,4856000,4047000,344000,0,657000,8590000
PY015132,E0337,2025-06,6170000,4047000,218000,0,769000,9666000
PY015133,E0338,2025-06,25721000,8902000,1858000,0,2853000,33628000
PY015134,E0339,2025-06,8315000,4047000,448000,0,973000,11837000
PY015135,E0340,2025-06,5417000,4047000,203000,0,700000,8967000
PY015136,E0341,2025-06,5244000,4047000,522000,0,700000,9113000
PY015137,E0342,2025-06,24617000,8902000,1147000,0,2718000,31948000
PY015138,E0343,2025-06,5165000,4047000,730000,0,704000,9238000
PY015139,E0344,2025-06,17893000,8902000,1756000,0,2143000,26408000
PY015140,E0345,2025-06,23871000,8902000,1897000,0,2688000,31982000
PY015141,E0347,2025-06,5544000,4047000,216000,0,712000,9095000
PY015142,E0348,2025-06,6828000,4047000,362000,0,835000,10402000
PY015143,E0349,2025-06,6913000,4047000,1271000,0,888000,11343000
PY015144,E0351,2025-06,6595000,4047000,439000,0,818000,10263000
PY015145,E0352,2025-06,8701000,4047000,356000,0,1003000,12101000
PY015146,E0353,2025-06,4899000,4047000,173000,0,652000,8467000
PY015147,E0354,2025-06,19263000,8902000,803000,0,2219000,26749000
PY015148,E0355,2025-06,4832000,4047000,322000,0,653000,8548000
PY015149,E0356,2025-06,12941000,8902000,874000,0,1653000,21064000
PY015150,E0357,2025-06,6560000,4047000,175000,0,802000,9980000
PY015151,E0358,2025-06,21777000,8902000,2467000,0,2528000,30618000
PY015152,E0359,2025-06,8476000,4047000,548000,0,993000,12078000
PY015153,E0360,2025-06,7281000,4047000,433000,0,879000,10882000
PY015154,E0361,2025-06,4809000,4047000,447000,0,658000,8645000
PY015155,E0362,2025-06,4976000,4047000,380000,0,669000,8734000
PY015156,E0363,2025-06,5834000,4047000,267000,0,741000,9407000
PY015157,E0364,2025-06,5515000,4047000,406000,0,719000,9249000
PY015158,E0365,2025-06,4901000,4047000,301000,0,658000,8591000
PY015159,E0368,2025-06,25447000,8902000,2386000,0,2855000,33880000
PY015160,E0369,2025-06,5968000,4047000,439000,0,761000,9693000
PY015161,E0370,2025-06,5434000,4047000,270000,0,705000,9046000
PY015162,E0371,2025-06,5940000,4047000,987000,0,786000,10188000
PY015163,E0372,2025-06,6171000,4047000,323000,0,774000,9767000
PY015164,E0373,2025-06,16440000,8902000,857000,0,1968000,24231000
PY015165,E0374,2025-06,4816000,4047000,272000,0,649000,8486000
PY015166,E0376,2025-06,16874000,8902000,731000,0,2000000,24507000
PY015167,E0377,2025-06,6195000,4047000,308000,0,775000,9775000
PY015168,E0378,2025-06,6828000,4047000,388000,0,836000,10427000
PY015169,E0379,2025-06,7205000,4047000,336000,0,868000,10720000
PY015170,E0380,2025-06,6394000,4047000,66000,0,781000,9726000
PY015171,E0381,2025-06,6054000,4047000,591000,0,777000,9915000
PY015172,E0382,2025-06,5804000,4047000,298000,0,740000,9409000
PY015173,E0383,2025-06,6444000,4047000,1396000,0,852000,11035000
PY015174,E0384,2025-06,4795000,4047000,270000,0,647000,8465000
PY015175,E0385,2025-06,22967000,8902000,1220000,0,2573000,30516000
PY015176,E0386,2025-06,5472000,4047000,682000,0,729000,9472000
PY015177,E0387,2025-06,6087000,4047000,552000,0,778000,9908000
PY015178,E0388,2025-06,6110000,4047000,116000,0,758000,9515000
PY015179,E0389,2025-06,5584000,4047000,389000,0,724000,9296000
PY015180,E0390,2025-06,30651000,8902000,1291000,0,3268000,37576000
PY015181,E0391,2025-06,7238000,4047000,1039000,0,906000,11418000
PY015182,E0393,2025-06,5049000,4047000,180000,0,666000,8610000
PY015183,E0394,2025-06,5908000,4047000,178000,0,743000,9390000
PY015184,E0395,2025-06,5732000,4047000,794000,0,758000,9815000
PY015185,E0396,2025-06,19909000,8902000,539000,0,2264000,27086000
PY015186,E0398,2025-06,6345000,4047000,267000,0,787000,9872000
PY015187,E0400,2025-06,4711000,4047000,142000,0,633000,8267000
PY015188,E0401,2025-06,5129000,4047000,101000,0,669000,8608000
PY015189,E0402,2025-06,6117000,4047000,279000,0,767000,9676000
PY015190,E0403,2025-06,6315000,4047000,80000,0,775000,9667000
PY015191,E0404,2025-06,5350000,4047000,246000,0,696000,8947000
PY015192,E0405,2025-06,5789000,4047000,543000,0,751000,9628000
PY015193,E0407,2025-06,18586000,8902000,459000,0,2141000,25806000
PY015194,E0408,2025-06,6101000,4047000,492000,0,776000,9864000
PY015195,E0409,2025-06,18317000,8902000,3126000,0,2250000,28095000
PY015196,E0410,2025-06,5376000,4047000,250000,0,699000,8974000
PY015197,E0411,2025-06,26993000,8902000,1771000,0,2963000,34703000
PY015198,E0412,2025-06,5726000,4047000,398000,0,738000,9433000
PY015199,E0413,2025-06,5741000,4047000,122000,0,725000,9185000
PY015200,E0414,2025-06,5001000,4047000,267000,0,666000,8649000
PY015201,E0415,2025-06,5725000,4047000,387000,0,737000,9422000
PY015202,E0416,2025-06,6470000,4047000,271000,0,798000,9990000
PY015203,E0417,2025-06,5013000,4047000,491000,0,678000,8873000
PY015204,E0419,2025-06,6597000,4047000,354000,0,814000,10184000
PY015205,E0420,2025-06,4995000,4047000,339000,0,669000,8712000
PY015206,E0422,2025-06,5885000,4047000,274000,0,746000,9460000
PY015207,E0423,2025-06,6390000,4047000,414000,0,798000,10053000
PY015208,E0424,2025-06,5766000,4047000,301000,0,736000,9378000
PY015209,E0425,2025-06,6509000,4047000,298000,0,803000,10051000
PY015210,E0426,2025-06,15977000,8902000,991000,0,1933000,23937000
PY015211,E0427,2025-06,6028000,4047000,212000,0,755000,9532000
PY015212,E0428,2025-06,6288000,4047000,394000,0,788000,9941000
PY015213,E0429,2025-06,6378000,4047000,181000,0,785000,9821000
PY015214,E0431,2025-06,8483000,4047000,712000,0,1001000,12241000
PY015215,E0432,2025-06,5577000,4047000,136000,0,711000,9049000
PY015216,E0433,2025-06,6512000,4047000,1080000,0,842000,10797000
PY015217,E0435,2025-06,20201000,8902000,802000,0,2303000,27602000
PY015218,E0436,2025-06,36812000,4349000,2238000,0,3642000,39757000
PY015219,E0437,2025-06,3423000,1977000,413000,0,428000,5385000
PY015220,E0438,2025-06,4474000,1977000,196000,0,511000,6136000
PY015221,E0439,2025-06,3186000,1977000,224000,0,397000,4990000
PY015222,E0441,2025-06,4008000,1977000,382000,0,479000,5888000
PY015223,E0442,2025-06,4326000,1977000,268000,0,502000,6069000
PY015224,E0444,2025-06,5621000,1977000,562000,0,633000,7527000
PY015225,E0445,2025-06,3227000,1977000,221000,0,400000,5025000
PY015226,E0446,2025-06,3159000,1977000,460000,0,406000,5190000
PY015227,E0447,2025-06,3786000,1977000,161000,0,448000,5476000
PY015228,E0448,2025-06,4549000,1977000,173000,0,517000,6182000
PY015229,E0449,2025-06,4757000,1977000,199000,0,537000,6396000
PY015230,E0450,2025-06,20010000,4349000,481000,0,2042000,22798000
PY015231,E0451,2025-06,3463000,1977000,228000,0,422000,5246000
PY015232,E0452,2025-06,16565000,4349000,1569000,0,1787000,20696000
PY015233,E0453,2025-06,3983000,1977000,69000,0,461000,5568000
PY015234,E0454,2025-06,4107000,1977000,232000,0,480000,5836000
PY015235,E0455,2025-06,9223000,4349000,377000,0,1066000,12883000
PY015236,E0456,2025-06,3590000,1977000,79000,0,426000,5220000
